Id,Title,CreationDate,Tags,AnswerCount,ViewCount,CommentCount,FavoriteCount,Score,Body
33465577,How to manage secrets in a Microservice / Container / Cloud environment?,2015-11-01 18:21:40,<git><docker><microservices><secret-key>,1,2735,4,8.0,16,"<p>Microservices and Cloud is a thing. Everyone is talking and writing about. Personally i am thinking a lot about this topics: How this can be used to benefit from? What are possible challenges? How can this speedup the daily development? And how to manage all things?&#xA;One question that bothers me since a few days is ""How to manage secrets in a Microservice / Cloud environment?"".</p>&#xA;&#xA;<p>Imagine a company with 150 software engineers and various teams with various products. Every team is creating a software and every service needs various amounts of secrets (API-Keys, Passwords, SSH-Keys, whatever).&#xA;The ""old fashion"" way was to create a few configuration files in a ini / yaml / txt format and read it from. 12Factor apps say: Do it per env vars.</p>&#xA;&#xA;<p>Env vars can be set per machine and the config files can be placed there as well.&#xA;This works if you got a hand full of machines and the deployment is done by a few system admins.&#xA;One of the general rules say: ""Don`t store secrets in a Git repo."".</p>&#xA;&#xA;<p>Now the new world comes in.&#xA;Ever team is responsible for the application they produce itself.&#xA;They should be deployed and run by the team.&#xA;So our company is moving to a container and self-service way (e.g. Mesos and Marathon or Kubernetes).</p>&#xA;&#xA;<p>Of course, Dockerfiles can set env vars as well. And yes, you can ADD your config file into the Docker container during build.&#xA;But with this everyone can access the secrets (e.g. from other teams). And no one knows who uses this secrets and do something dangerous.</p>&#xA;&#xA;<p>You want to versionize your Dockerfiles as well. And applications you want to run on Marathon should be versionized (Git or whatever) as well (and applied by REST API). So where to store and manage all the secrets for this containers / apps?&#xA;Because with scheduler frameworks like Swarm and Machine (for Docker), Mesos and Marathon (usable for Docker as well) or Kubernetes you don`t know where your app will be running. This will be scheduled over several machines.&#xA;And most of this tools have no authentification (by default, of course this can be added by a Nginx proxy or something).</p>&#xA;&#xA;<p>One idea to manage secrets is using a tool like <a href=""https://vaultproject.io/"">Vault</a>. But i never saw ""native"" support in an app. The same applies for <a href=""https://github.com/StackExchange/blackbox"">Blackbox</a>. And i don`t know how configuration management can solve this. I know that Chef supports encrypted databags, but afaik it is not possible to use Chef to setup/build Docker containers.</p>&#xA;&#xA;<p>How do you manage secrets in a multi team env with several engineers in a Microservice / Container / Cloud environment?</p>&#xA;"
30422184,Where does Elixir/erlang fit into the microservices approach?,2015-05-24 09:54:33,<architecture><erlang><docker><elixir><microservices>,1,8742,7,26.0,88,"<p>Lately I've been doing some experiments with docker compose in order to deploy multiple collaborating microservices. I can see the many benefits that microservices provide, and now that there is a good toolset for managing them, I think that it's not extremely hard to jump into the microservices wagon.</p>&#xA;&#xA;<p>But, I have been experimenting with Elixir too, and I am quite fond of the benefits that provides by itself. Given that it encourages packing your code into multiple decoupled applications, and supports hot code upgrades, how would you mix docker with elixir (or erlang, for that matter)?</p>&#xA;&#xA;<p>For example, if I want to use docker because it provides dev-prod parity, how does elixir fit in that? Given that docker containers are immutable, I lose the ability to do hot-code upgrades, right? What about blue/green deployments or canary releases?</p>&#xA;&#xA;<p>I mean, I could just write microservices with Elixir and use them as if they were written in any other language, polyglotism is one of the benefits of microservices anyway, but then I'm not getting the full benefits of using the OTP platform, I guess that pure collaborative erlang applications are way more optimal that using intermediate queues to communicate between microservices written in different (or not) languages.</p>&#xA;"
31842622,Microservices: How to integrate the UI?,2015-08-05 20:54:01,<microservices>,1,3595,3,3.0,13,"<p>today I started reading about Microservice architectures - and it seems to be very interesting!&#xA;But I have one doubt I need some exlanation on:&#xA;Assume I want to create a blog and would build 4 microservices for that: User/login Service, Article Service, Comments Service and Reporting/analytics Service(not a realistic example, I know...).&#xA;The Reporting/Analytics service is purely backend - no issue here for my understanding.&#xA;But the three others involve some UI part - and as to my understanding this UI part should also be part of the microservice itself, right?&#xA;How would the UI integration work? Would I then have a 5th ""front door"" service that collects the user requests, forwards them to the other services which then answer with HTML/CSS and the front door service would then compose the individual responses into what is returned to the user?</p>&#xA;&#xA;<p>Any change you have an example/use case for such a scenario?</p>&#xA;&#xA;<p>Thanks and regards!</p>&#xA;"
31786040,Spring Cloud: Canary Deployments with Zuul,2015-08-03 11:27:35,<spring-cloud><microservices><netflix-eureka><netflix-zuul><canary-deployment>,1,2173,0,8.0,15,"<p>I am getting started with Spring Cloud using Eureka and Zuul and had some questions around structuring blue/green and Canary deployments. So far, I have the basics worked out and have Eureka, Zuul, and a config server working as expected. What I am trying to accomplish is set up a service that has two versions, say 1.0 and a 1.1. For a subset of specific users, I want to route them to the 1.1 version and everyone else should go to the 1.0 version. </p>&#xA;&#xA;<p>The Zuul filter API is a little light on documentation and I'm struggling a bit to grok some of the concepts, so I thought I'd ask a few questions here. I have also have some basic filters running, which don't do a whole lot a the moment other than getting the identity of the principal and the service they are requesting. Where I am hitting a wall is understanding how to expose two different versions of the same service to Eureka and Zuul. A few things I'm curious about:</p>&#xA;&#xA;<ul>&#xA;<li>Between documentation, posts, and other stack overflow, the term ""service"" and ""cluster"" seem to be used interchangeably. Is this correct?</li>&#xA;<li>With that said if I have a service named <code>/simpleservice</code> do I expose two different serviceIDs (i.e. <code>simpleservice</code> and <code>simpleservice-1.1</code> )? And If I do that, when one of the targeted users requests <code>/simpleservice</code>, I'm having Zuul send them to <code>/simpleservice-1.1</code></li>&#xA;<li>Or, do you add another node to the existing service ID and add additional metadata to each node so that Zuul and distinguish versions 1.0 and 1.1?</li>&#xA;<li>Is the correct answer ""all of the above?"" :)</li>&#xA;</ul>&#xA;"
31342583,How to manage/balance semi persistent jobs over service instances,2015-07-10 13:54:10,<php><load-balancing><apache-zookeeper><microservices>,3,261,0,4.0,17,"<p>I see a common pattern for services that we try to develop and I wonder if there are tools / libraries out there that would help here. While the default jobs as discussed in microservice literature is from the REQUEST -> RESPONSE nature, our jobs are more or less assignments of semi permanent tasks.</p>&#xA;&#xA;<p>Examples of such tasks</p>&#xA;&#xA;<ul>&#xA;<li>Listen on the message queue for data from source X and Y, correlate the data that comes in and store it in Z.</li>&#xA;<li>Keep an in-memory buffer that calculates a running average of the past 15 mins of data everytime a new data entry comes in.</li>&#xA;</ul>&#xA;&#xA;<p>Currently our services are written in PHP. Due to the perceived overhead of PHP processes and connections to the message queue we'd like a single service process to handle multiple of those jobs simultanously.</p>&#xA;&#xA;<p>A chart that hopefully illustrated the setup that we have in our head:&#xA;<img src=""https://i.stack.imgur.com/HHDls.png"" alt=""services_setup""></p>&#xA;&#xA;<ul>&#xA;<li>Service Workers are currently deamonized PHP scripts</li>&#xA;<li>For the Service Registry we are looking at Zookeeper</li>&#xA;</ul>&#xA;&#xA;<p>While Zookeeper (and Curator) do loadbalancing, I did not find anything around distributing permanent jobs (that are updatable, removable, and must be reassigned when a worker dies)</p>&#xA;&#xA;<p>Proposed responsibilities of a Job Manager</p>&#xA;&#xA;<ul>&#xA;<li>Knows about jobs</li>&#xA;<li>Knows about services that can do these jobs</li>&#xA;<li>Can assign jobs to services</li>&#xA;<li>Can send job updates to services</li>&#xA;<li>Can reassign jobs if a worker dies</li>&#xA;</ul>&#xA;&#xA;<p>Are there any libraries / tools that can tackle such problems, and can thus function as the Job Manager? Or is this all one big anti pattern and should we do it some other way?</p>&#xA;"
31313170,How to route in between microservices using Spring Cloud & Netflix OSS,2015-07-09 09:17:06,<spring-cloud><microservices><netflix-eureka><netflix-zuul><blue-green-deployment>,1,2730,2,16.0,17,"<p>During our development of microservices using Spring Cloud, we started out using Zuul as a proxy for any connection from the outside to microservices, and for any microservice needing to contact another microservice.</p>&#xA;&#xA;<p>After some time we made the conclusion that Zuul was designed to be an edge service (only proxying traffic from the outside to the microservices), and shouldn't be used for intermicroservices communication. Especially the way Spring Cloud recommends the use of eureka to make a direct (potentially load balanced) connection to another service made us go against having Zuul in between everything.</p>&#xA;&#xA;<p>Of course everything works nicely as expected (as it always does with Spring Cloud), but we are clueless on how to perform a certain use case with this setup.</p>&#xA;&#xA;<p>When deploying a new version of a microservice, we'd like to have a <a href=""http://martinfowler.com/bliki/BlueGreenDeployment.html"" rel=""noreferrer"">blue/green deployment</a> with the old and the new version.&#xA;However, having no Zuul in between the microservices, the communication between two separate services will continue to go to the old version until it is removed from eureka.</p>&#xA;&#xA;<p>We are thinking of how we can achieve this. In the picture below I have drawn what I think might be an option.</p>&#xA;&#xA;<p>In the first part of the picture, Zuul calls eureka to get the registry to create the routes. Also service 1 is calling eureka to get the registry to route to service 2. Since service 2 is in the eureka registry, the routing is done successfully.</p>&#xA;&#xA;<p>In the second part of the picture, an update of service 2 (service 2.1) is deployed. It registers with eureka as well, which makes service 1 now route to both service 2 and service 2.1. This is not wanted with the blue/green deployment.</p>&#xA;&#xA;<p>In the third part a potential solution to this issue is showcased with another instance of eureka being deployed just for this purpose. This instance isn't peer aware and won't sync with the first eureka instance. As opposed to the first instance, this one's only purpose is to facilitate the blue/green deployment. Service 2.1 registers with the second eureka instance, and service 1 his configuration is changed to fetch its registry not from the first but from the second eureka instance.</p>&#xA;&#xA;<p><img src=""https://i.stack.imgur.com/V9lpR.png"" alt=""enter image description here""></p>&#xA;&#xA;<p>The main question we are facing is whether this is a viable solution. Having the flexibility of Zuul to route is a big plus which we don't have in this scenario. Should we move back to routing every service-to-service call through Zuul or is there another solution (maybe ribbon configuration of some sort) more appropriate? Or is the second eureka instance the best solution for this type of deployments?</p>&#xA;&#xA;<p>Any feedback would be greatly appreciated.</p>&#xA;&#xA;<p>Kind regards,&#xA;Andreas</p>&#xA;"
48984610,Micro services vs web services,2018-02-26 08:54:35,<java><xml><apache><web-services><microservices>,1,280,1,0.0,-3,"<p>What is the exactly difference between Micro services vs web services.</p>&#xA;&#xA;<p>My requirement is need to link up web services(SOAP,REST) service to micro services.</p>&#xA;&#xA;<p>Can i consider micro services also web services. </p>&#xA;"
48906817,2PC vs Sagas (distributed transactions),2018-02-21 13:10:40,<transactions><cloud><microservices><distributed-computing><saga>,1,361,1,2.0,15,"<p>I'm developing my insight about distributed systems, and how to maintain data consistency across such systems, where business transactions covers multiple services, bounded contexts and network boundaries.</p>&#xA;&#xA;<p>Here are two approaches which I know are used to implement distributed transactions:</p>&#xA;&#xA;<ul>&#xA;<li>2-phase commit (2PC)</li>&#xA;<li>Sagas</li>&#xA;</ul>&#xA;&#xA;<p>2PC is a protocol for applications to <em>transparently</em> utilize global ACID transactions by the support of the platform. Being embedded in the platform, it is transparent to the business logic and the application code as far as I know.</p>&#xA;&#xA;<p>Sagas, on the other hand, are series of local transactions, where each local transaction mutates and persist the entities along with some flag indicating the phase of the global transaction and commits the change. In the other words, state of the transaction is part of the domain model. Rollback is the matter of committing a series of ""inverted"" transactions. Events emitted by the services triggers these local transactions in either case.</p>&#xA;&#xA;<p>Now, when and why would one use sagas over 2PC and vice versa? What are the use cases and pros/cons of both? Especially, the brittleness of sagas makes me nervous, as the inverted distributed transaction could fail as well.</p>&#xA;"
26616962,Microservices: What are smart endpoints and dumb pipes?,2014-10-28 19:33:01,<architecture><soa><messaging><distributed><microservices>,6,13620,0,7.0,15,"<p>I have read an article ""<a href=""http://martinfowler.com/articles/microservices.html#SmartEndpointsAndDumbPipes"" rel=""noreferrer"">Microservices</a>"" by Martin Fowler and find it difficult to understand <strong>smart endpoint</strong>s and <strong>dumb pipes</strong>. Please explain these terms, examples are welcome.</p>&#xA;"
29591967,"Microservice architecture, what is a service in this case",2015-04-12 16:52:49,<java><web-services><rest><microservices>,6,4110,1,3.0,9,"<p>I'm reading some documentation about the micro-services architecture (through  <a href=""http://microservices.io/patterns/microservices.html"" rel=""noreferrer"">this link for example</a>) and I was wondering what is exactly a service in this case.</p>&#xA;&#xA;<p>In IT, everything could be called a service:&#xA;- a SPRING REST application launched through the java command like:</p>&#xA;&#xA;<blockquote>&#xA;  <p>java -jar build/libs/gs-rest-service-0.1.0.jar</p>&#xA;</blockquote>&#xA;&#xA;<ul>&#xA;<li>It could also be a classes corresponding to the business layer in a DDD </li>&#xA;<li>It could be simply something related to the domain studied, like providing something to somebody</li>&#xA;<li>and many others... (android background running services etc...)</li>&#xA;</ul>&#xA;&#xA;<p>But in microservices, what does it mean? And what kind of technologies / tools are used to create a ""service running by himself"" in the Java EE stack for example? It's only related to webservices?</p>&#xA;"
29460485,Microservices Architecture: Cross Service data sharing,2015-04-05 18:03:50,<web-services><architecture><microservices>,3,7356,2,17.0,22,"<p>Consider the following micro services for an online store project:<br>&#xA;Users Service keeps account data about the store's users (including first name, last name, email address, etc')</p>&#xA;&#xA;<p>Purchase Service keeps track of details about user's purchases.</p>&#xA;&#xA;<p>Each service provides a UI for viewing and managing it's relevant entities.&#xA;The Purchase Service index page lists purchases. Each purchase item should have the following fields:<br>&#xA;id, full name of purchasing user, purchased item title and price.<br>&#xA;Furthermore, as part of the index page, I'd like to have a search box to let the store manager search purchases by purchasing user name.</p>&#xA;&#xA;<p>It is not clear to me how to get back data which the Purchase Service does not hold - for example: a user's full name.&#xA;The problem gets worse when trying to do more complicated things like search purchases by purchasing user name.</p>&#xA;&#xA;<p>I figured that I can obviously solve this by syncing users between the two services by broadcasting some sort of event on user creation (and saving only the relevant user properties on the Purchase Service end). That's far from ideal in my perspective. How do you deal with this when you have millions of users? would you create millions of records in each service which consumes users data?</p>&#xA;&#xA;<p>Another obvious option is exposing an API at the Users Service end which brings back user details based on given ids. That means that every page load in the Purchase Service, I'll have to make a call to the Users Service in order to get the right user names. Not ideal, but I can live with it.</p>&#xA;&#xA;<p>What about implementing a purchase search based on user name? Well I can always expose another API endpoint at the Users Service end which receives the query term, perform a text search over user names in the Users Service, and then return all user details which match the criteria. At the Purchase Service, map the relevant ids back to the right names and show them in the page. This approach is not ideal either.</p>&#xA;&#xA;<p>Am I missing something? Is there another approach for implementing the above? Maybe the fact that I'm facing this issue is sort of a code smell? would love to hear other solutions.</p>&#xA;"
29117570,Orchestrating microservices,2015-03-18 08:52:57,<http><orchestration><hypermedia><microservices>,7,41902,0,115.0,132,"<p>What is the standard pattern of orchestrating microservices?</p>&#xA;&#xA;<p>If a microservice only knows about its own domain, but there is a flow of data that requires that multiple services interact in some manner, what's the way to go about it?</p>&#xA;&#xA;<p>Let's say we have something like this:</p>&#xA;&#xA;<ul>&#xA;<li>Invoicing</li>&#xA;<li>Shipment</li>&#xA;</ul>&#xA;&#xA;<p>And for the sake of the argument, let's say that once an an order has been shipped, the invoice should be created. </p>&#xA;&#xA;<p>Somewhere, someone presses a button in a GUI, ""I'm done, let's do this!""&#xA;In a classic monolith service architecture, I'd say that there is either an ESB handling this, or the Shipment service has knowledge of the invoice service and just calls that.</p>&#xA;&#xA;<p>But what is the way people deal with this in this brave new world of microservices?</p>&#xA;&#xA;<p>I do get that this could be considered highly opinion-based. but there is a concrete side to it, as microservices are not supposed to do the above.&#xA;So there has to be a ""what should it by definition do instead"", which is not opinion-based.</p>&#xA;&#xA;<p>Shoot.</p>&#xA;"
