Id,Title,Tags,AnswerCount,ViewCount,CommentCount,FavoriteCount,Score,Body
48906817,2PC vs Sagas (distributed transactions),<transactions><cloud><microservices><distributed-computing><saga>,1,361,1,2.0,15,"<p>I'm developing my insight about distributed systems, and how to maintain data consistency across such systems, where business transactions covers multiple services, bounded contexts and network boundaries.</p>&#xA;&#xA;<p>Here are two approaches which I know are used to implement distributed transactions:</p>&#xA;&#xA;<ul>&#xA;<li>2-phase commit (2PC)</li>&#xA;<li>Sagas</li>&#xA;</ul>&#xA;&#xA;<p>2PC is a protocol for applications to <em>transparently</em> utilize global ACID transactions by the support of the platform. Being embedded in the platform, it is transparent to the business logic and the application code as far as I know.</p>&#xA;&#xA;<p>Sagas, on the other hand, are series of local transactions, where each local transaction mutates and persist the entities along with some flag indicating the phase of the global transaction and commits the change. In the other words, state of the transaction is part of the domain model. Rollback is the matter of committing a series of ""inverted"" transactions. Events emitted by the services triggers these local transactions in either case.</p>&#xA;&#xA;<p>Now, when and why would one use sagas over 2PC and vice versa? What are the use cases and pros/cons of both? Especially, the brittleness of sagas makes me nervous, as the inverted distributed transaction could fail as well.</p>&#xA;"
35381163,Best practice to organize authorization in microservice architecture?,<authentication><architecture><authorization><microservices>,1,3241,8,3.0,9,"<p>For example, I have 3 services:</p>&#xA;&#xA;<ul>&#xA;<li>Authentication </li>&#xA;<li>Seller</li>&#xA;<li>Buyer</li>&#xA;</ul>&#xA;&#xA;<p>Each of them got their own databases, models, services... etc</p>&#xA;&#xA;<p>Authentication service knows about users, user-groups, roles, permissions and creates token.</p>&#xA;&#xA;<p>Where should I store sellers/buyers entities? On Authentication service, or on Seller/Buyer services?</p>&#xA;&#xA;<p>How should Seller/Buyer services interact to create new seller/buyer entity?</p>&#xA;&#xA;<p>How should Seller/Buyer services check permissions?</p>&#xA;&#xA;<p>Seller and Buyer entities have some common fields: name, password, email..., but also each of them have their own additional fields.</p>&#xA;&#xA;<p>Seller and Buyer interact with each other.</p>&#xA;"
28500066,How to deploy SpringBoot Maven application with Jenkins ?,<maven><tomcat><jenkins><spring-boot><microservices>,4,19550,5,5.0,16,"<p>I have a Spring Boot application which runs on embedded Tomcat servlet container <code>mvn spring-boot:run</code> . And I don’t want to deploy the project as separate war to standalone Tomcat. </p>&#xA;&#xA;<p>Whenever I push code to BitBucket/Github, a hook runs and triggers Jenkins job (runs on Amazon EC2) to deploy the application. </p>&#xA;&#xA;<p>The Jenkins job has a post build action: <code>mvn spring-boot:run</code>, the problem is that the job hangs when post build action finished. </p>&#xA;&#xA;<p>There should be another way to do this. Any help would be appreciated.</p>&#xA;"
27865238,Parent pom and microservices,<java><maven><microservices>,3,5502,2,4.0,14,"<ul>&#xA;<li>We have several projects that are microservices, every project is independent (running on separate spring boot server, exposing rest services, using separate DB schema...)</li>&#xA;<li>We use maven to manage the dependencies.</li>&#xA;</ul>&#xA;&#xA;<p>Is it a good idea to have a parent pom declaring each microservices as modules? And so helping to manage the common dependencies (like the lib servlet-api witch is used in every project, to remove it of all of them and declare it in only the parent pom)</p>&#xA;"
33726653,Service Fabric Reliable Services Pipeline design,<c#><azure><pipeline><microservices><azure-service-fabric>,1,2574,0,10.0,14,"<p>I need to implement pipeline if Service Fabric's Reliable Services, and I need some guidelines about what of these approaches is preferable from the viewpoint of reliability simplicity and simple good design:</p>&#xA;&#xA;<p><a href=""https://i.stack.imgur.com/pWFql.png""><img src=""https://i.stack.imgur.com/pWFql.png"" alt=""enter image description here""></a></p>&#xA;"
31044380,Microservices authentication,<rest><microservices>,4,3308,0,4.0,9,"<p><strong>Context</strong></p>&#xA;&#xA;<p>I have multiple services like :</p>&#xA;&#xA;<ul>&#xA;<li>User (LDAP or active directory etc...)</li>&#xA;<li>Billing</li>&#xA;<li>Planning</li>&#xA;<li>etc...</li>&#xA;<li>Authentication</li>&#xA;</ul>&#xA;&#xA;<p>I need to connect on my microservices Using OAuth2.0, for beginning, using the standard login / password (I use my own data, and not gettint a third leg server)</p>&#xA;&#xA;<p><strong>Problem</strong></p>&#xA;&#xA;<p>According to these pictures :</p>&#xA;&#xA;<p><em>Step 1</em></p>&#xA;&#xA;<p><img src=""https://i.stack.imgur.com/csUn0.jpg"" alt=""enter image description here""></p>&#xA;&#xA;<p><em>Step 2</em></p>&#xA;&#xA;<p><img src=""https://i.stack.imgur.com/xmohK.jpg"" alt=""enter image description here""></p>&#xA;&#xA;<p>How can I handle access_token control or authorization control, in my other services than authmicroservice ?</p>&#xA;"
31104540,DB consistency with microservices,<database><soa><microservices>,4,4038,1,10.0,29,"<p>What is the best way to achieve DB consistency in microservice-based systems?</p>&#xA;&#xA;<p>At the <a href=""https://www.youtube.com/watch?v=wgdBVIX9ifA"" rel=""noreferrer"">GOTO in Berlin</a>, Martin Fowler was talking about microservices and one ""rule"" he mentioned was to keep ""per-service"" databases, which means that services cannot directly connect to a DB ""owned"" by another service.</p>&#xA;&#xA;<p>This is super-nice and elegant but in practice it becomes a bit tricky. Suppose that you have a few services:</p>&#xA;&#xA;<ul>&#xA;<li>a frontend</li>&#xA;<li>an order-management service</li>&#xA;<li>a loyalty-program service</li>&#xA;</ul>&#xA;&#xA;<p>Now, a customer make a purchase on your frontend, which will call the order management service, which will save everything in the DB -- no problem. At this point, there will also be a call to the loyalty-program service so that it credits / debits points from your account.</p>&#xA;&#xA;<p>Now, when everything is on the same DB / DB server it all becomes easy since you can run everything in one transaction: if the loyalty program service fails to write to the DB we can roll the whole thing back.</p>&#xA;&#xA;<p>When we do DB operations throughout multiple services this isn't possible, as we don't rely on one connection / take advantage of running a single transaction.&#xA;What are the best patterns to keep things consistent and live a happy life?</p>&#xA;&#xA;<p>I'm quite eager to hear your suggestions!..and thanks in advance!</p>&#xA;"
29761872,Microservices and database joins,<database><integration><microservices>,5,10558,2,18.0,55,"<p>For people that are splitting up monolithic applications into microservices how are you handling the connundrum of breaking apart the database.  Typical applications that I've worked on do a lot of database integration for performance and simplicity reasons.</p>&#xA;&#xA;<p>If you have two tables that are logically distinct (bounded contexts if you will) but you often do aggregate processing on a large volumes of that data then in the monolith you're more than likely to eschew object orientation and are instead using your database's standard JOIN feature to process the data on the database prior to return the aggregated view back to your app tier.</p>&#xA;&#xA;<p>How do you justify splitting up such data into microservices where presumably you will be required to 'join' the data through an API rather than at the database.</p>&#xA;&#xA;<p>I've read Sam Newman's Microservices book and in the chapter on splitting the Monolith he gives an example of ""Breaking Foreign Key Relationships"" where he acknowledges that doing a join across an API is going to be slower - but he goes on to say if your application is fast enough anyway, does it matter that it is slower than before?</p>&#xA;&#xA;<p>This seems a bit glib?  What are people's experiences?  What techniques did you use to make the API joins perform acceptably?</p>&#xA;"
29644916,Microservice Authentication strategy,<authentication><architecture><microservices>,4,35930,7,47.0,92,"<p>I'm having a hard time choosing a decent/secure authentication strategy for a microservice architecture. The only SO post I found on the topic is this one: <a href=""https://stackoverflow.com/questions/25595492/single-sign-on-in-micro-service-architecture"">Single Sign-On in Microservice Architecture</a></p>&#xA;&#xA;<p>My idea here is to have in each service (eg. authentication, messaging, notification, profile etc.) a unique reference to each user (quite logically then his <code>user_id</code>) and the possibility to get the current user's <code>id</code> if logged in.</p>&#xA;&#xA;<p>From my researches, I see there are two possible strategies:</p>&#xA;&#xA;<h3>1. Shared architecture</h3>&#xA;&#xA;<p><img src=""https://i.stack.imgur.com/po7Qr.png"" alt=""Shared architecture""></p>&#xA;&#xA;<p>In this strategy, the authentication app is one service among other. But each service must be able to make the conversion <code>session_id</code> => <code>user_id</code> so it must be dead simple. That's why I thought of Redis, that would store the key:value <code>session_id:user_id</code>.</p>&#xA;&#xA;<h3>2. Firewall architecture</h3>&#xA;&#xA;<p><img src=""https://i.stack.imgur.com/NHGjh.png"" alt=""Firewall architecture""></p>&#xA;&#xA;<p>In this strategy, session storage doesn't really matter, as it is only handled by the authenticating app. Then the <code>user_id</code> can be forwarded to other services. I thought of Rails + Devise (+ Redis or mem-cached, or cookie storage, etc.) but there are tons of possibilities. The only thing that matter is that Service X will never need to authenticate the user.</p>&#xA;&#xA;<hr>&#xA;&#xA;<p>How do those two solutions compare in terms of:</p>&#xA;&#xA;<ul>&#xA;<li>security</li>&#xA;<li>robustness</li>&#xA;<li>scalability</li>&#xA;<li>ease of use</li>&#xA;</ul>&#xA;&#xA;<p>Or maybe you would suggest another solution I haven't mentioned in here?</p>&#xA;&#xA;<p>I like the solution #1 better but haven't found much default implementation that would secure me in the fact that I'm going in the right direction.</p>&#xA;&#xA;<p>I hope my question doesn't get closed. I don't really know where else to ask it.</p>&#xA;&#xA;<p>Thanks in advance</p>&#xA;"
42096392,Is it possible to combine different language in one application?,<java><php><node.js><microservices>,1,46,5,0.0,-3,"<p>first of all, i dont want to make things a bit ambiguous.</p>&#xA;&#xA;<p>is it possible to to use different language such node.js, php for developing a Web service?</p>&#xA;&#xA;<p>for instance the node.js will be responsible for user authentication and PHP and responsible messaging .&#xA;mainly the idea of the app will be in Microservice architecture.&#xA;The Node.js will have the authentication service&#xA;and the PHP will have the messaging service.&#xA;is that a good idea&#xA;because i am learning microservices architecure and i got the user authentication and i was thinking of use PHP to complete the rest of my project.&#xA;Obviously they will have a different DB.&#xA;thanks in advance</p>&#xA;"
41640621,Data Sharing between micro services,<design-patterns><architecture><microservices><aws-api-gateway><data-sharing>,4,6060,9,11.0,24,"<p><strong>Current Architecture:</strong></p>&#xA;&#xA;<p><a href=""https://i.stack.imgur.com/qlrIu.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/qlrIu.png"" alt=""enter image description here""></a></p>&#xA;&#xA;<p><strong>Problem:</strong></p>&#xA;&#xA;<p>We have a two-step flow between frontend and backend layers.  </p>&#xA;&#xA;<ul>&#xA;<li>First step:&#xA;The frontend validates an input <strong>I1</strong> from the user on microservice 1 (MS1)</li>&#xA;<li>Second step:&#xA;The frontend submits <strong>I1</strong> and more information to the microservice 2</li>&#xA;</ul>&#xA;&#xA;<p>The micro service 2 (MS2) needs to validates the integrity of <strong>I1</strong> as it is coming from the frontend. How to do avoid a new query to MS1? What's the best approach?</p>&#xA;&#xA;<p><strong>Flows that I'm trying to optimize removing the steps 1.3 and 2.3</strong></p>&#xA;&#xA;<p>Flow 1:</p>&#xA;&#xA;<ul>&#xA;<li>1.1 The User X requests data (MS2_Data) from MS2</li>&#xA;<li>1.2 The User X persists data (MS2_Data + MS1_Data) on MS1</li>&#xA;<li>1.3 The MS1 check the integrity of MS2_Data using a B2B HTTP request</li>&#xA;<li>1.4 The MS1 use MS2_Data and MS1_Data to persist and Database 1 and build the HTTP response.</li>&#xA;</ul>&#xA;&#xA;<p>Flow 2:</p>&#xA;&#xA;<ul>&#xA;<li>2.1 The User X already has data (MS2_Data) stored on local/session storage</li>&#xA;<li>2.2 The User X persists data (MS2_Data + MS1_Data) on MS1</li>&#xA;<li>2.3 The MS1 check the integrity of MS2_Data using a B2B HTTP request</li>&#xA;<li>2.4 The MS1 use MS2_Data and MS1_Data to persist and Database 1 and build the HTTP response.</li>&#xA;</ul>&#xA;&#xA;<p><strong>Approach</strong></p>&#xA;&#xA;<p>One possible approach is to use a B2B HTTP request between MS2 and MS1 but we would be duplicating the validation in the first step.&#xA;Another approach will be duplicating data from MS1 to MS2. however this is prohibitive due to the amount of data and it's volatility nature. Duplication does not seem to be a viable option.</p>&#xA;&#xA;<p>A more suitable solution is my opinion will the frontend to have the responsibility to fetch all the information required by the micro service 1 on the micro service 2 and delivered it to the micro service 2. This will avoid all this B2B HTTP requests.</p>&#xA;&#xA;<p><strong>The problem is how the micro service 1 can trust the information sent by the frontend. Perhaps using <a href=""https://jwt.io/introduction/"" rel=""noreferrer"">JWT</a> to somehow sign the data from the micro service 1 and the micro service 2 will be able to verify the message.</strong></p>&#xA;&#xA;<p><strong>Note</strong>&#xA;Every time the micro service 2 needs information from the micro service 1 a B2B http request is performed. (The HTTP request use <a href=""https://en.wikipedia.org/wiki/HTTP_ETag"" rel=""noreferrer"">ETAG</a> and <a href=""https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Cache-Control"" rel=""noreferrer"">Cache Control: max-age</a>). How to avoid this? </p>&#xA;&#xA;<p><strong>Architecture Goal</strong></p>&#xA;&#xA;<p><a href=""https://i.stack.imgur.com/FR7E7.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/FR7E7.png"" alt=""enter image description here""></a></p>&#xA;&#xA;<p><strong>The micro service 1 needs the data from the micro service 2 on demand to be able to persist MS1_Data and MS2_Data on MS1 database, so the ASYNC approach using a broker does not apply here.</strong></p>&#xA;&#xA;<p>My question is if exists a design pattern, best practice or a framework to enable this kind of thrust communication. </p>&#xA;&#xA;<p>The downside of the current architecture is the number of B2B HTTP requests that are performed between each micro services. Even if I use a cache-control mechanism the response time of each micro service will be affected. The response time of each micro services is critical. The goal here is to archive a better performance and some how use the frontend as a gateway to distribute data across several micro services but using a <strong>thrust communication</strong>. </p>&#xA;&#xA;<p>MS2_Data is just an Entity SID like product SID or vendor SID that the MS1 must use to maintain data integrity. </p>&#xA;&#xA;<p><strong>Possible Solution</strong></p>&#xA;&#xA;<p><a href=""https://i.stack.imgur.com/qSYQY.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/qSYQY.png"" alt=""enter image description here""></a></p>&#xA;&#xA;<p>The idea is to use the gateway as an api gateway request processing that will cache some HTTP response from MS1 and MS2 and use them as a response to MS2 SDK and MS1 SDK. This way no communication (SYNC OR ASYNC) is made directly between MS1 and MS2 and data duplication is also avoided.</p>&#xA;&#xA;<p>Of course the above solution is just for shared UUID/GUID across micro services. For full data, an event bus is used to distribute events and data across micro services in an asynchronous way (Event sourcing pattern). </p>&#xA;&#xA;<p>Inspiration: <a href=""https://aws.amazon.com/api-gateway/"" rel=""noreferrer"">https://aws.amazon.com/api-gateway/</a> and <a href=""https://getkong.org/"" rel=""noreferrer"">https://getkong.org/</a></p>&#xA;&#xA;<p><strong>Related questions and documentation:</strong></p>&#xA;&#xA;<ul>&#xA;<li><a href=""https://stackoverflow.com/questions/41445442/how-to-sync-the-database-with-the-microservices-and-the-new-one/41475346"">How to sync the database with the microservices (and the new one)?</a></li>&#xA;<li><a href=""https://auth0.com/blog/introduction-to-microservices-part-4-dependencies/"" rel=""noreferrer"">https://auth0.com/blog/introduction-to-microservices-part-4-dependencies/</a></li>&#xA;<li><a href=""https://stackoverflow.com/questions/30213456/transactions-across-rest-microservices"">Transactions across REST microservices?</a></li>&#xA;<li><a href=""https://en.wikipedia.org/wiki/Two-phase_commit_protocol"" rel=""noreferrer"">https://en.wikipedia.org/wiki/Two-phase_commit_protocol</a></li>&#xA;<li><a href=""http://ws-rest.org/2014/sites/default/files/wsrest2014_submission_7.pdf"" rel=""noreferrer"">http://ws-rest.org/2014/sites/default/files/wsrest2014_submission_7.pdf</a></li>&#xA;<li><a href=""https://www.tigerteam.dk/2014/micro-services-its-not-only-the-size-that-matters-its-also-how-you-use-them-part-1/"" rel=""noreferrer"">https://www.tigerteam.dk/2014/micro-services-its-not-only-the-size-that-matters-its-also-how-you-use-them-part-1/</a></li>&#xA;</ul>&#xA;"
37749087,"How to restore state in an event based, message driven microservice architecture on failure scenario",<messaging><reactive-programming><microservices><event-based-programming>,3,1771,0,7.0,12,"<p>In the context of a microservice architecture, a message driven, asynchronous, event based design seems to be gaining popularity (see <a href=""http://blog.christianposta.com/microservices/why-microservices-should-be-event-driven-autonomy-vs-authority/"" rel=""noreferrer"">here</a> and <a href=""https://www.nginx.com/blog/event-driven-data-management-microservices/"" rel=""noreferrer"">here</a> for some examples, as well as the <a href=""http://www.reactivemanifesto.org/#message-driven"" rel=""noreferrer"">Reactive Manifesto - Message Driven trait</a>) as opposed to a synchronous (possibly REST based) mechanism.</p>&#xA;&#xA;<p>Taking that context and imagining an overly simplified ordering system, as depicted below:</p>&#xA;&#xA;<p><a href=""https://i.stack.imgur.com/Xtttg.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/Xtttg.png"" alt=""ordering system""></a></p>&#xA;&#xA;<p>and the following message flow:</p>&#xA;&#xA;<ul>&#xA;<li>Order is placed from some source (web/mobile etc.)</li>&#xA;<li>Order service accepts order and publishes a <code>CreateOrderEvent</code></li>&#xA;<li>The InventoryService reacts on the <code>CreateOrderEvent</code>, does some inventory stuff and publishes a <code>InventoryUpdatedEvent</code> when it's done</li>&#xA;<li>The Invoice service then reacts to the <code>InventoryUpdatedEvent</code>, sends an invoice and publishes a <code>EmailInvoiceEvent</code></li>&#xA;</ul>&#xA;&#xA;<p>All services are up and we happily process orders... Everyone is happy.&#xA;Then, the Inventory service goes down for some reason </p>&#xA;&#xA;<p>Assuming that the events on the event bus are flowing in a ""non blocking"" manor. I.e. the messages are being published to a central topic and do not pile up on a queue if no service is reading from it (what I'm trying to convey is an event bus where, if the event is published on the bus, it would flow ""straight through"" and not queue up - ignore what messaging platform/technology is used at this point). That would mean that if the Inventory service were down for 5 minutes, the <code>CreateOrderEvent</code>'s passing through the event bus during that time are now ""gone"" or not seen by the Inventory service because in our overly simplified system, no other system is interested in those events.</p>&#xA;&#xA;<p>My question then is: How does the Inventory service (and the system as a whole) restore state in a way that no orders are missed/not processed?</p>&#xA;"
31842622,Microservices: How to integrate the UI?,<microservices>,1,3595,3,3.0,13,"<p>today I started reading about Microservice architectures - and it seems to be very interesting!&#xA;But I have one doubt I need some exlanation on:&#xA;Assume I want to create a blog and would build 4 microservices for that: User/login Service, Article Service, Comments Service and Reporting/analytics Service(not a realistic example, I know...).&#xA;The Reporting/Analytics service is purely backend - no issue here for my understanding.&#xA;But the three others involve some UI part - and as to my understanding this UI part should also be part of the microservice itself, right?&#xA;How would the UI integration work? Would I then have a 5th ""front door"" service that collects the user requests, forwards them to the other services which then answer with HTML/CSS and the front door service would then compose the individual responses into what is returned to the user?</p>&#xA;&#xA;<p>Any change you have an example/use case for such a scenario?</p>&#xA;&#xA;<p>Thanks and regards!</p>&#xA;"
