Id,Title,Tags,AnswerCount,ViewCount,CommentCount,FavoriteCount,Score,Body
46193708,How To Make Relations Between Two Entities From Different Microservices In Spring Boot?,<spring-boot><spring-data><spring-data-jpa><microservices>,1,588,1,0.0,0,"<p>I am trying to make a simple <strong>Spring Boot</strong> web app using <strong>Microservice Architecture</strong>.</p>&#xA;&#xA;<p>I have two microservices with entities as defined below:</p>&#xA;&#xA;<pre><code>Microservice 1 :&#xA;&#xA;@Entity&#xA;public class Article {&#xA;&#xA;    @Id&#xA;    @GeneratedValue(strategy = GenerationType.IDENTITY)&#xA;    private Long id;&#xA;&#xA;    private String title;&#xA;&#xA;    private String Content;&#xA;&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>and</p>&#xA;&#xA;<pre><code>Microservice 2 :&#xA;&#xA;@Entity&#xA;public class Tag {&#xA;&#xA;    @Id&#xA;    @GeneratedValue(strategy = GenerationType.IDENTITY)&#xA;    private Long id;&#xA;&#xA;    private String title;&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>Now I want to have a <strong>Many To Many</strong> relation between these two entities in my <strong>Gateway</strong>.</p>&#xA;&#xA;<p>I had tried to use feign client as below:</p>&#xA;&#xA;<pre><code>Gateway :&#xA;&#xA;@FeignClient(value = ""article-service"")&#xA;public interface ArticleClient {&#xA;&#xA;    @RequestMapping(value = ""/articles/"", method = RequestMethod.GET)&#xA;    Set&lt;Article&gt; getArticleById(@RequestParam(""id"") Long id);&#xA;&#xA;}&#xA;&#xA;@FeignClient(value = ""tag-service"")&#xA;public interface TagClient {&#xA;&#xA;    @RequestMapping(value = ""/tags/"", method = RequestMethod.GET)&#xA;    Tag getTagById(@RequestParam(""id"") Long id);&#xA;&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>And defined <strong>Article</strong> and <strong>Tag</strong> entities in my <strong>Gateway</strong> like this:</p>&#xA;&#xA;<pre><code>Gateway :&#xA;&#xA;@JsonIgnoreProperties(ignoreUnknown = true)&#xA;public class Entry {&#xA;&#xA;    private Long id;&#xA;&#xA;    private String title;&#xA;&#xA;    private String Content;&#xA;&#xA;    @ManyToMany(cascade = CascadeType.ALL)&#xA;    @JoinTable(name = ""article_tag"",&#xA;        joinColumns = @JoinColumn(name = ""article_id"", referencedColumnName = ""id""),&#xA;        inverseJoinColumns = @JoinColumn(name = ""tag_id"",&#xA;                referencedColumnName = ""id""))&#xA;    private Set&lt;Tag&gt; tags;&#xA;}&#xA;&#xA;&#xA;@JsonIgnoreProperties(ignoreUnknown = true)&#xA;public class Tag {&#xA;    private Long id;&#xA;&#xA;    private String title;&#xA;&#xA;    @ManyToMany(mappedBy = ""tags"")&#xA;    private Set&lt;Article&gt; articles;&#xA;}&#xA;</code></pre>&#xA;&#xA;<p>I have a table named <strong>article_tag</strong> in my database (<strong>Postgres</strong>).</p>&#xA;&#xA;<p>Now how can I define my repositories in the <strong>Gateway</strong>?&#xA;How to write getArticlesByTagId() or getTagsByArticleId() functions?&#xA;I did whatever I could to make this relation work but I think they are not going to get along with each other :)</p>&#xA;"
46171136,"All my microservices have their own db's, should I create common microservice to handle connections?",<database><architecture><microservices>,1,95,4,1.0,0,"<p>I have a number of microservices that maintain their own databases (mongodb, elastic, mysql) and each of the microservices I have to set-up a new connection constantly. </p>&#xA;&#xA;<p>I was considering would it be wise if I created another microservice, that could handle these connections for the microservices, before they start up.</p>&#xA;&#xA;<p>Example:&#xA;My API Gateway microservice gets a request for search, it then calls search microservice, which before the search starts, calls the database setup miscroservice and returns an established connection back to it, based on what microservice called it (in this case - the search microservice).</p>&#xA;&#xA;<p>Would it be better, if I just found out what connection is needed inside the API Gateway? Or should I just leave the logic separately in each microservice.</p>&#xA;"
49353369,Microservices and messaging,<microservices><messaging>,1,43,3,0.0,0,<p>I'm in the process of restructuring my first application to use microservices and messaging using an event driven architecture. I will have a content microservice to retrieve content from various sources and add to a message queue for processing. My query is that should the content microservice store the content in its own database as well or is that redundant as I am using messaging?  </p>&#xA;
44502869,How to load a zip file in java servlet and expose as URL,<java><url><servlets><microservices><embedded-jetty>,2,98,5,0.0,0,"<p>My requirement is loading a zip file from file system in java servlet and expose as URL (without extracting the zip file).</p>&#xA;&#xA;<p>For example, a zip file is located in C:\temp\example.zip. Content of this zip file is </p>&#xA;&#xA;<ol>&#xA;<li>example.html and its dependent files</li>&#xA;<li>one.js</li>&#xA;<li>two.js.</li>&#xA;</ol>&#xA;&#xA;<p>How to construct URL like ""<a href=""http://localhost:8080/app/example.zip/example.html"" rel=""nofollow noreferrer"">http://localhost:8080/app/example.zip/example.html</a>""? &#xA;Server could be jetty. Any help is highly appreciated. Thanks.</p>&#xA;&#xA;<p>I can even change the server or can use some other approach also to achieve the above solution. As said earlier, the only constraint is ""should not be extracted"".</p>&#xA;"
44585239,Splitting monolith to microservices database issues,<database><oracle><join><microservices>,1,227,6,0.0,0,"<p>I am splitting monolith application to microservices and I was able to split it to three microservices, for easier explanation suppose these are:</p>&#xA;&#xA;<ul>&#xA;<li>Users (CRUD)</li>&#xA;<li>Messages (CRUD)</li>&#xA;<li>Other things (CRUD)</li>&#xA;</ul>&#xA;&#xA;<p>All of these are distinct bounded contexts and I'm using database table for microservice. So in DB i have:</p>&#xA;&#xA;<pre><code>USERS table&#xA;id&#xA;surname&#xA;lastname&#xA;...&#xA;&#xA;OTHER_THINGS table&#xA;id&#xA;col1&#xA;col2&#xA;...&#xA;&#xA;MESSAGES table&#xA;id&#xA;title&#xA;created_time&#xA;USER_ID&#xA;OTHER_THING_ID&#xA;...&#xA;</code></pre>&#xA;&#xA;<p>Now my web page needs searching/filtering of messages by all of the specified columns of all of these tables. For example:</p>&#xA;&#xA;<p>Web page user can enter:</p>&#xA;&#xA;<ul>&#xA;<li>surname of USER, </li>&#xA;<li>col2 of OTHER_THINGS </li>&#xA;<li>title of messages </li>&#xA;</ul>&#xA;&#xA;<p>And I should return only filtered rows.</p>&#xA;&#xA;<p>With monolith I have used simple database JOINS, but in this situation I can't find the best option. Can you suggest me possible options and which ones are better?</p>&#xA;"
45526675,Async HTTP request vs HTTP requests on new thread,<java><multithreading><rest><asynchronous><microservices>,3,533,0,0.0,0,"<p>I have 2 microservices (A and B).</p>&#xA;&#xA;<p>A has an endpoint which accepts POST requests. When users make a POST request, this happens:</p>&#xA;&#xA;<ol>&#xA;<li>Service A takes the object from the POST request body and stores it in a database.</li>&#xA;<li>Service A converts the object to a different object. And the new object gets sent to service B via Jersey HTTP client.</li>&#xA;</ol>&#xA;&#xA;<p>Step 2 takes place on a Java thread pool I have created (Executors.newCachedThreadPool). By doing step 2 on a new thread, the response time of service A's endpoint is not affected.</p>&#xA;&#xA;<p>However, if service B is taking long to respond, service A can potentially create too many threads when it is receiving many POST requests. To help fix this, I can use a fixed thread pool (Exectuors.newFixedThreadPool).</p>&#xA;&#xA;<p>In addition to the fixed thread pool, should I also use an asynchronous non-blocking HTTP client? Such as the one here: <a href=""https://hc.apache.org/httpcomponents-asyncclient-dev/"" rel=""nofollow noreferrer"">https://hc.apache.org/httpcomponents-asyncclient-dev/</a>. The Jersey HTTP client that I use is blocking.</p>&#xA;&#xA;<p>It seems like it is right to use the async HTTP client. <strong>But if I switch to a fixed thread pool, I think the async HTTP client won't provide a significant benefit - am I wrong in thinking this?</strong></p>&#xA;"
45530657,What is the correct way of sharing common yet versioned infrustructural code between microservices?,<.net><nuget><versioning><microservices>,1,59,0,2.0,0,<p>We'd like to extract some infrastructure related code (mostly extension methods or small helper classes) into separate NuGet packages. </p>&#xA;&#xA;<p>These packages in no way contain business logic pertaining to either of the services.</p>&#xA;&#xA;<p>But as soon as as we end up having a hierarchy of dependencies between packages we are probably asking for troubles with versioning:</p>&#xA;&#xA;<p>Service1 references package Av1.1 directly and Av2.0 indirectly via referenced package B.<br/></p>&#xA;&#xA;<p>ServiceN references package Av1.5 directly and Av1.3 indirectly via referenced package C.<br/></p>&#xA;&#xA;<p>NuGet does not support side-by-side versions and only one version is used per project. This problem of versioning is relevant for monolithic applications as well though with seemingly significantly fewer possible integration issues.</p>&#xA;&#xA;<p>There are some ideas like not extracting common code and letting it be duplicated across services or just not changing the version of the package forcing every service to work with the same version.</p>&#xA;&#xA;<p>Are there any good recommendations concerning code reuse between services which go well with versioning?</p>&#xA;
45533748,version management in microservices,<version-control><cloud><microservices><service-discovery>,2,1982,0,1.0,0,"<p>Suppose that I have a UserService in my <strong>Microservice Architecture</strong> deployed on the cloud. There is a <strong>Service Discovery</strong> for routing the requests to different host of UserService. </p>&#xA;&#xA;<p>If I have two different versions of UserService. Lets say <em>user-service-1.0</em> and <em>user-service-2.0</em> and part of clients should still use older version, then how this can be managed in Microservice Architecture. </p>&#xA;"
47042162,Where in S3 my Lambda code stored,<amazon-web-services><amazon-s3><aws-lambda><microservices>,2,703,0,0.0,0,<p>I have read the Lambda FAQ and it says it stores my code in S3 and it is encrypted.</p>&#xA;&#xA;<p>Where in S3 is it stored and can I decrypt it to edit my code?</p>&#xA;
46947956,"MQ - How to guarantee message delivery in a non-transacted, lightweight environment?",<transactions><zeromq><microservices><mq><2phase-commit>,2,96,11,0.0,0,"<p>How to guarantee message delivery in a non-transacted, lightweight environment?</p>&#xA;&#xA;<p>For example:</p>&#xA;&#xA;<ul>&#xA;<li>Normal situation: Write to database, commit, <strong>send message to ZeroMQ|Redis|OtherMQ</strong>, consumer pulls the message to continue processing...</li>&#xA;<li>0,05% situation: Write to database, commit, <strong>application dies!</strong>, no message sent, no consumer pull the message, incomplete processing.</li>&#xA;</ul>&#xA;&#xA;<p>How to not loose the message (avoid not send the message) in this situation?</p>&#xA;&#xA;<p><strong>Edit</strong>: The message must be delivery exactly once.</p>&#xA;"
38461294,How to send JSON as a Input parameter from one Microservice to another using RestTemplate in Spring Boot,<java><spring-boot><resttemplate><microservices>,3,1356,0,1.0,0,"<p>I want to send <code>JSON</code> as an <code>input</code> from Microservice M1 to a Microservice M2.</p>&#xA;&#xA;<p>M1 and M2 both are on different machines.&#xA;I am new to Spring Boot,</p>&#xA;&#xA;<p>I found some <a href=""https://spring.io/guides/tutorials/bookmarks/"" rel=""nofollow"">code</a> but I am unable to get it.&#xA;Please help.</p>&#xA;"
38297333,Sharing data among Microservices‏,<rest><design-patterns><enterprise><restful-architecture><microservices>,2,774,4,1.0,0,"<p>I'm seeking an answer to a design question that I didn't find an answer to in any literature on this matter. Allow me to explain the use case, my solution to it and, ask for your opinion as a subject matter expert.</p>&#xA;&#xA;<p><strong>Use Case</strong>:&#xA;We've several Microservices that all return some form of content from different business domains. We're using Spring Cloud Netflix, so a gateway service routes traffic to the content services. Some, if not all, of these services require data that is derived from the request, and is immutable. A trivial example is locale, although there are other proprietary information too.</p>&#xA;&#xA;<p><strong>Solution</strong>:&#xA;I'm currently deriving the shared data in the gateway service and persisting as JSON in a NoSQL database with a unique key. Then I'm adding the key as a request header before routing the request. I've a shared library that the content services include at build time, and includes a Spring bean that reads the key from the request header, fetches the stored data using the key and initializes itself. This makes it possible for the content services to access the shared data (by simply injecting the previously mentioned bean) without knowing the underlying mechanism.&#xA;If a content service invokes another one, it's responsible for adding the unique key as a request header.</p>&#xA;&#xA;<p><strong>Debate</strong>:&#xA;The debate I've with my colleagues is that whether using a shared datastore for this purpose is appropriate. I contend that it is bad for a service to leak it's domain specific data to others, but the data in question isn't domain specific, so there's nothing wrong with having a shared database and passing the key around. The alternative would be to pass all the shared data around which I consider redundant.</p>&#xA;&#xA;<p>What is your thought?</p>&#xA;&#xA;<p><strong>Edit</strong>: I see someone voted to close the question. Unless they can point me to a reference that discusses data sharing among Microservices, such policing is a hindrance to meaningful discussion. Not every question is a boolean yes/no answer, some require deeper thoughts.</p>&#xA;"
38352227,What is the name of this 'intermediary' pattern?,<java><web-services><design-patterns><microservices>,1,99,5,0.0,0,"<p>I've got an intermediary java web service application application (built using Spark Java - but that is incidental) that takes an http parameter - from it generates a URL - calls the URL and then returns the result to the original caller. </p>&#xA;&#xA;<pre><code>Original Client -&gt; My Application -&gt; Http Web Service Producer&#xA;</code></pre>&#xA;&#xA;<p>This is kind of a MicroServices pattern - but I'm looking for a more specific term. I think it is a 'pipeline', 'solicitor' or a 'mediator'. </p>&#xA;&#xA;<p>My question is: <strong>What is the name of this 'intermediary' pattern?</strong></p>&#xA;"
51238009,Create endpoint to get multiple records in microservice,<java><c#><design-patterns><microservices>,3,64,4,0.0,0,"<p>Currently, we have an API endpoint (microservice called supplier service) like this: <code>/suppliers/{supplierNumber}</code>, which will return a single supplier information. </p>&#xA;&#xA;<p>In the UI, there is a screen to display a list of suppliers for different products. It looks something like this:  </p>&#xA;&#xA;<pre><code>product1 -&gt; supplier1&#xA;product2 -&gt; supplier2&#xA;product3 -&gt; supplier3&#xA;</code></pre>&#xA;&#xA;<p>To display suppliers for a list of products, we need a for loop which calls the end point on each iteration.</p>&#xA;&#xA;<p>My concern is that this is inefficient from a performance stand point. Why is it not possible to design an endpoint that takes in a list of supplier numbers and returns a list of supplier information?</p>&#xA;&#xA;<p>Other people have said that it's not microservice design, and I'm not sure why it's not a proper design. Does anyone know the reasoning behind this?</p>&#xA;"
44786479,grpc architecture : where should be caching layer be?,<c#><caching><microservices><grpc>,1,286,3,0.0,0,"<p>We have a monolithic system that we are currently breaking into microservices using gRPC. Currently, we are using enyim caching in C# client in our monolithic code.</p>&#xA;&#xA;<p>While creating our first gRPC service, we are confused that where should caching layer be:</p>&#xA;&#xA;<ol>&#xA;<li>Should it be moved to gRPC service code for this service? This way each service will have its caching code. This would lead to lots of duplicate caching code.</li>&#xA;<li>Should we create dll for caching related code and use it in new gRPC microservice? We would still need to place duplcate configurations across each gRPC service.</li>&#xA;<li>Handle caching from monolithic code only and call gRPC service only in case for cache miss?</li>&#xA;</ol>&#xA;&#xA;<p>Suggestions?</p>&#xA;"
44781219,Atomic insert of data in micro service architecture + NoSql database [Data consistency in Micro service architecture],<database-design><cassandra><architecture><microservices><nosql>,2,132,3,0.0,0,"<p>I have 3 services A, B, C. </p>&#xA;&#xA;<p>Service A receives a request from client. Then A prepares a data for its own database, service B and C. Basically A is coo-ordinator.</p>&#xA;&#xA;<ol>&#xA;<li>A insert data in its database</li>&#xA;</ol>&#xA;&#xA;<p>If it is success </p>&#xA;&#xA;<ol start=""2"">&#xA;<li>post request B's data to service B and B insert data in its DB</li>&#xA;</ol>&#xA;&#xA;<p>If it is success</p>&#xA;&#xA;<ol start=""3"">&#xA;<li>then post request C's data to service C and C insert data in its DB</li>&#xA;</ol>&#xA;&#xA;<p>If anything fails at any step, we have to revert all data inserted.</p>&#xA;&#xA;<p>I am using Cassandra NoSQL DB.</p>&#xA;&#xA;<p><strong>Now i need a generic solution for all cases that could happen like :</strong></p>&#xA;&#xA;<ul>&#xA;<li><p>I.</p>&#xA;&#xA;<p>Suppose C is inserting data (in progress), in the mean time, some read query R on A-database reads the inserted data. After few millisec, C fails to insert, but R already read the false data which would be reverted soon.</p></li>&#xA;</ul>&#xA;&#xA;<p>What to do in this case? &#xA;--> change the DB design, such that this kind of condition would never happen??</p>&#xA;&#xA;<ul>&#xA;<li><p>II.</p>&#xA;&#xA;<p>What if service C data insert fails, and service B have application server downtime so it couldn't revert??</p></li>&#xA;</ul>&#xA;"
51419192,Using microservices architecture in spring,<spring-boot><microservices><spring-cloud-netflix>,3,47,3,0.0,0,"<p>I'm building a project which based on microservices architecture in spring boot.The project was divided multiple modules and I used maven dependency management.</p>&#xA;&#xA;<p>Now I want to use services from one module in other module. I have many spring applications. For example, I have 2 application which is named A and B. I want to use classes from A in B and classes of B in A. In this case I used maven dependencies but it is not completely way to using services in one another because I faced with circular dependency. </p>&#xA;&#xA;<p>What should do to use for solve this problem?</p>&#xA;"
43144337,The right way to define an API's base path in Api Connect,<spring-boot><ibm-cloud><microservices><apiconnect>,1,269,5,0.0,0,"<p><strong>Problem:</strong></p>&#xA;&#xA;<p>I have two micro services (in Spring Boot) published in <a href=""https://en.wikipedia.org/wiki/Bluemix"" rel=""nofollow noreferrer"">Bluemix</a>'s Api Connect. I want to assign a base path to each one so that we have a way to separate them. I.E.:</p>&#xA;&#xA;<p>Path to API 1: <code>https://api.us.apiconnect.ibmcloud.com/[organization]/[catalog]/api1/[endpoint-of-api1]</code>&#xA;Path to API 2: <code>https://api.us.apiconnect.ibmcloud.com/[organization]/[catalog]/api2/[endpoint-of-api2]</code></p>&#xA;&#xA;<hr>&#xA;&#xA;<p><strong>My solution:</strong></p>&#xA;&#xA;<p>Assign a context path to each Api in their <strong>application.yml</strong> file:</p>&#xA;&#xA;<pre><code>server:&#xA;  contextPath: /api1&#xA;</code></pre>&#xA;&#xA;<hr>&#xA;&#xA;<p>Even though this works, it doesn't seem right to have a base path for the entire server, when the microservice shouldn't be aware of its external context (the reason for a base path is exclusively to have a separation in Api Connect)</p>&#xA;&#xA;<p>Any ideas?</p>&#xA;"
51980596,How to Map specific fields of an object to another object?,<java><spring><spring-boot><microservices>,4,62,0,0.0,0,"<p>I have a situation where I have an object(obj1) which I have to map to another object(obj2) but in this Mapping some of obj2's fields are already having some values while other fields are null, so I have to pick only those fields which are null in obj2 and then send data from obj1 to those fields. I am not sure if ModelMapper will be useful in this case. </p>&#xA;&#xA;<p>Thanks in advance.</p>&#xA;"
52041354,microservice: How to do validations from other microservice,<validation><microservices>,1,22,3,1.0,0,<p>If there are 2 micro services and if you want a validation to be performed against other micro service. What would be the best scenario to handle these cases?</p>&#xA;
46021905,"microservices, server-sent events, and browser limitations",<rest><microservices><server-sent-events>,1,110,3,0.0,0,"<p>In a micro-service oriented architecture, where each micro-service offers an SSE endpoint to stream events to the client, an HTTP connection is opened and kept alive between the client and the service. Unfortunately, this approach is almost unpractical when the client runs within a Web Browser because Web Browsers have a limitation on the number of HTTP connections that can be opened simultaneously on the same server (by domain name if I'm not wrong).</p>&#xA;&#xA;<p>It's a pity because SSE is a great technology for streaming events.</p>&#xA;&#xA;<p>What's the best approach for streaming events in a micro-service oriented architecture then, when the client runs in a browser?</p>&#xA;"
48457264,Integrating SignalR for microservice with API Gateway,<architecture><signalr><microservices><asp.net-core-signalr>,1,630,2,0.0,0,"<p>I'm designing a microservice system based on .Net core. The architecture system will look like as the following picture.</p>&#xA;&#xA;<p><a href=""https://i.stack.imgur.com/eIee4.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/eIee4.png"" alt=""enter image description here""></a></p>&#xA;&#xA;<p>The problem is: There is a requirement which have to integrate SignalR (real-time) for notification&#xA;I've read about SignalR on Microsoft's website. But I consider that where should I put the Hub (API Gateway?, microservice? ...)? How can I apply signalR for this system.</p>&#xA;&#xA;<p>Thanks.</p>&#xA;"
48667874,Authentication in microservices,<.net><authentication><asp.net-core><jwt><microservices>,3,347,0,0.0,0,"<p>I am developing a microservice system for my company using ASP.NET Core. But a have faced with the following problem: when authenticated user is requesting some service, how should it check if the token is an actual (not blacklisted). I mean the case when user takes a new token but his old token is not expired yet thus the last one is an actual and could be used for accessing the resource services. So I gonna make all ofthe microservices ask the authentication service whether the token is an actual at each request. Perhaps there are any elegant ways to do it?</p>&#xA;"
